seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
3092,3,213411,213745,1,3510,-7913,-3677
3093,3,213431,213745,1,4168,-7518,-4862
3094,3,213451,213745,1,2638,-8303,-5020
3095,3,213471,213745,1,3378,-9313,-4666
3096,3,213492,213745,1,3124,-10125,-4843
3097,3,213512,213745,1,3007,-10247,-4996
3098,3,213532,213745,1,3148,-10290,-5322
3099,3,213552,213745,1,3086,-9979,-5288
3100,3,213572,213745,1,2478,-8794,-5442
3101,3,213592,214761,1,2178,-8810,-5423
3102,3,213612,214761,1,2221,-9131,-5090
3103,3,213632,214761,1,2106,-9553,-4676
3104,3,213652,214761,1,1685,-9514,-4812
3105,3,213672,214761,1,1601,-9368,-4719
3106,3,213692,214761,1,1568,-9318,-4869
3107,3,213712,214761,1,1300,-9215,-4805
3108,3,213733,214761,1,1139,-9076,-4920
3109,3,213753,214761,1,936,-9057,-4659
3110,3,213773,214761,1,749,-9495,-4427
3111,3,213793,214761,1,660,-9742,-4328
3112,3,213813,214761,1,402,-9660,-4225
3113,3,213833,214761,1,210,-10055,-4070
3114,3,213853,214761,1,-21,-9725,-4180
3115,3,213873,214761,1,-385,-9557,-4247
3116,3,213893,214761,1,-502,-10163,-4065
3117,3,213913,214761,1,-905,-10247,-4070
3118,3,213933,214761,1,-1793,-9826,-3998
3119,3,213953,214762,1,-2391,-9823,-3670
3120,3,213973,214762,1,-2724,-9514,-3330
3121,3,213994,214762,1,-2834,-9095,-3011
3122,3,214014,214762,1,-2324,-8777,-3481
3123,3,214034,214762,1,-1857,-9126,-3945
3124,3,214054,214762,1,-2219,-8602,-3735
3125,3,214074,214762,1,-2686,-7814,-3636
3126,3,214094,214762,1,-2832,-7678,-3102
3127,3,214114,214762,1,-2940,-7829,-2672
3128,3,214134,214762,1,-2511,-7817,-2255
3129,3,214154,214762,1,-2966,-7079,-1209
3130,3,214174,214762,1,-2758,-8597,-1070
3131,3,214194,214762,1,-2183,-8693,-1709
3132,3,214214,214762,1,-3179,-8411,-1817
3133,3,214235,214762,1,-3052,-8494,-2552
3134,3,214255,214762,1,-3189,-8588,-1901
3135,3,214275,214762,1,-3373,-9038,-1498
3136,3,214295,214762,1,-3026,-9182,-1458
3137,3,214315,214762,1,-2703,-9794,-1728
3138,3,214335,214762,1,-3356,-8825,-1817
3139,3,214355,214762,1,-3603,-8109,-2162
3140,3,214375,214762,1,-3385,-7556,-2018
3141,3,214395,214762,1,-3680,-7501,-1879
3142,3,214415,214762,1,-3481,-7932,-1740
3143,3,214435,214762,1,-3332,-8044,-1965
3144,3,214455,214762,1,-3469,-8209,-2267
3145,3,214475,214762,1,-3330,-8126,-2360
3146,3,214496,214762,1,-3318,-7881,-2518
3147,3,214516,214762,1,-3225,-7824,-2686
3148,3,214536,214762,1,-3143,-7934,-2533
3149,3,214556,214762,1,-3110,-8032,-2585
3150,3,214576,214762,1,-3181,-8209,-2765
3151,3,214596,215757,1,-3301,-8365,-2832
3152,3,214616,215757,1,-3284,-8298,-2772
3153,3,214636,215757,1,-3344,-8178,-2650
3154,3,214656,215757,1,-3270,-8415,-2547
3155,3,214676,215757,1,-3390,-8435,-2547
3156,3,214696,215757,1,-3380,-8542,-2451
3157,3,214716,215757,1,-3457,-8430,-2406
3158,3,214737,215757,1,-3617,-8499,-2444
3159,3,214757,215757,1,-3651,-8566,-2202
3160,3,214777,215757,1,-3677,-8621,-2245
3161,3,214797,215757,1,-3782,-8585,-2219
3162,3,214817,215758,1,-3804,-8458,-2286
3163,3,214837,215758,1,-3854,-8367,-2310
3164,3,214857,215758,1,-3778,-8310,-2530
3165,3,214877,215758,1,-3833,-8435,-2602
3166,3,214897,215758,1,-3802,-8269,-2722
3167,3,214917,215758,1,-3770,-8310,-2569
3168,3,214937,215758,1,-3706,-8274,-2475
3169,3,214957,215758,1,-3703,-8253,-2602
3170,3,214977,215758,1,-3687,-8231,-2652
3171,3,214998,215758,1,-3715,-8197,-2576
3172,3,215018,215758,1,-3737,-8205,-2569
3173,3,215038,215758,1,-3632,-8056,-2664
3174,3,215058,215758,1,-3584,-8195,-2722
3175,3,215078,215758,1,-3340,-8387,-2683
3176,3,215098,215758,1,-3299,-8245,-2798
3177,3,215118,215758,1,-3258,-8322,-2664
3178,3,215138,215758,1,-3222,-8291,-2643
3179,3,215158,215758,1,-3213,-8126,-2528
3180,3,215178,215758,1,-3292,-7891,-2731
3181,3,215198,215758,1,-3368,-8154,-3052
3182,3,215218,215758,1,-3316,-8296,-3404
3183,3,215239,215758,1,-3241,-8600,-3794
3184,3,215259,215758,1,-3399,-8686,-3998
3185,3,215279,215758,1,-3275,-8497,-4249
3186,3,215299,215758,1,-3435,-8351,-4503
3187,3,215319,215758,1,-3375,-8245,-4419
3188,3,215339,215758,1,-3541,-8367,-4570
3189,3,215359,215758,1,-3663,-8794,-4556
3190,3,215379,215758,1,-3725,-8372,-4424
3191,3,215399,215758,1,-3706,-8423,-4144
3192,3,215419,215758,1,-3735,-8365,-4146
3193,3,215439,215758,1,-3826,-8104,-4192
3194,3,215459,215758,1,-3924,-8123,-4010
3195,3,215479,215758,1,-3912,-7989,-3948
3196,3,215500,215758,1,-3881,-8150,-3773
3197,3,215520,215758,1,-3766,-7640,-3699
3198,3,215540,215758,1,-3861,-7723,-3500
3199,3,215560,215758,1,-3842,-7881,-3481
3200,3,215580,215758,1,-3759,-7793,-3565
3201,3,215600,216753,1,-3770,-7927,-3550
3202,3,215620,216753,1,-3687,-7874,-3419
3203,3,215640,216753,1,-3615,-7994,-3287
3204,3,215660,216753,1,-3641,-8229,-3272
3205,3,215680,216753,1,-3639,-8171,-3129
3206,3,215700,216753,1,-3591,-8207,-2940
3207,3,215720,216753,1,-3538,-8205,-3105
3208,3,215741,216753,1,-3610,-7944,-3270
3209,3,215761,216753,1,-3809,-7963,-3351
3210,3,215781,216753,1,-3732,-7972,-3287
3211,3,215801,216753,1,-3656,-8011,-3170
3212,3,215821,216753,1,-3684,-8245,-3158
3213,3,215841,216753,1,-3581,-8080,-3222
3214,3,215861,216753,1,-3581,-8087,-3268
3215,3,215881,216753,1,-3524,-8226,-3375
3216,3,215901,216753,1,-3442,-8308,-3505
3217,3,215921,216753,1,-3459,-8157,-3366
3218,3,215941,216753,1,-3397,-8152,-3320
3219,3,215961,216753,1,-3162,-8186,-3296
3220,3,215981,216753,1,-3253,-8262,-3330
3221,3,216002,216754,1,-3122,-8296,-3402
3222,3,216022,216754,1,-3232,-8447,-3459
3223,3,216042,216754,1,-3354,-8305,-3232
3224,3,216062,216754,1,-3469,-8202,-3043
3225,3,216082,216754,1,-3330,-8272,-3021
3226,3,216102,216754,1,-3318,-8243,-3091
3227,3,216122,216754,1,-3304,-8186,-3270
3228,3,216142,216754,1,-3222,-8288,-3292
3229,3,216162,216754,1,-3040,-8389,-3280
3230,3,216182,216754,1,-2952,-8238,-3071
3231,3,216202,216754,1,-2916,-8281,-3000
3232,3,216222,216754,1,-2851,-8281,-2942
3233,3,216243,216754,1,-2813,-8111,-2798
3234,3,216263,216754,1,-2887,-7994,-2547
3235,3,216283,216754,1,-2988,-7905,-2557
3236,3,216303,216754,1,-2880,-7769,-2667
3237,3,216323,216754,1,-2707,-8147,-3131
3238,3,216343,216754,1,-2545,-7901,-3840
3239,3,216363,216754,1,-2865,-7798,-4759
3240,3,216383,216754,1,-2774,-8195,-5554
3241,3,216403,216754,1,-2724,-8810,-6356
3242,3,216423,216754,1,-3040,-9684,-6421
3243,3,216443,216754,1,-3229,-9835,-6160
3244,3,216463,216754,1,-3296,-9507,-6093
3245,3,216483,216754,1,-3426,-8763,-6275
3246,3,216504,216754,1,-3450,-8339,-6404
3247,3,216524,216754,1,-3208,-7723,-6045
3248,3,216544,216754,1,-2980,-7489,-5873
3249,3,216564,216754,1,-2810,-8224,-5662
3250,3,216584,216754,1,-2286,-9443,-4946
3251,3,216604,217789,1,-2530,-8813,-4422
3252,3,216624,217789,1,-2152,-7855,-4570
3253,3,216644,217789,1,-2320,-9205,-4970
3254,3,216664,217789,1,-1666,-9091,-5006
3255,3,216684,217789,1,-1599,-8846,-4539
3256,3,216704,217789,1,-1436,-8248,-4300
3257,3,216724,217789,1,-1209,-8341,-4017
3258,3,216745,217789,1,-1429,-8511,-3114
3259,3,216765,217789,1,-2102,-8102,-2497
3260,3,216785,217789,1,-2169,-8341,-2037
3261,3,216805,217789,1,-1972,-9148,-2104
3262,3,216825,217789,1,-1709,-9244,-1889
3263,3,216845,217789,1,-1951,-9823,-1446
3264,3,216865,217789,1,-1903,-9562,-617
3265,3,216885,217789,1,-1438,-9392,351
3266,3,216905,217789,1,-2851,-11561,1874
3267,3,216925,217789,1,-2308,-10755,1206
3268,3,216945,217789,1,-1980,-7348,2291
3269,3,216965,217789,1,-2408,-6340,3663
3270,3,216985,217789,1,-1537,-6996,2906
3271,3,217006,217790,1,-1268,-8528,3105
3272,3,217026,217790,1,-969,-9921,3656
3273,3,217046,217790,1,-490,-10338,4048
3274,3,217066,217790,1,-169,-10192,3615
3275,3,217086,217790,1,11,-10398,2537
3276,3,217106,217790,1,162,-9943,2049
3277,3,217126,217790,1,517,-9012,1805
3278,3,217146,217790,1,354,-8238,1381
3279,3,217166,217790,1,241,-7379,996
3280,3,217186,217790,1,150,-7058,986
3281,3,217206,217790,1,-9,-7460,957
3282,3,217226,217790,1,52,-7369,598
3283,3,217247,217790,1,-100,-7824,495
3284,3,217267,217790,1,-378,-8818,351
3285,3,217287,217790,1,-591,-8858,83
3286,3,217307,217790,1,-1094,-8966,325
3287,3,217327,217790,1,-1484,-8873,498
3288,3,217347,217790,1,-1415,-8616,634
3289,3,217367,217790,1,-1340,-8806,629
3290,3,217387,217790,1,-1623,-9481,988
3291,3,217407,217790,1,-1970,-9732,1438
3292,3,217427,217790,1,-1743,-9308,1405
3293,3,217447,218171,1,-1860,-9411,1771
3294,3,217467,218171,1,-2221,-9684,1877
3295,3,217487,218171,1,-2205,-9316,1869
3296,3,217508,218171,1,-2094,-9012,1970
3297,3,217528,218171,1,-1929,-9098,2487
3298,3,217548,218171,1,-1905,-8595,2312
3299,3,217568,218171,1,-1838,-8049,2688
3300,3,217588,218171,1,-1956,-7398,2183
3301,3,217608,218784,1,-1826,-7786,1110
3302,3,217628,218784,1,-1166,-9562,-565
3303,3,217648,218784,1,-782,-10628,-1022
3304,3,217668,218784,1,-629,-11032,-435
3305,3,217688,218784,1,-677,-11485,-641
3306,3,217708,218784,1,-883,-10467,-531
3307,3,217728,218784,1,-1036,-9328,-952
3308,3,217749,218784,1,-1273,-9536,-938
3309,3,217769,218784,1,-1288,-9909,-931
3310,3,217789,218784,1,-1249,-9711,-335
3311,3,217809,218784,1,-1393,-9964,74
3312,3,217829,218784,1,-1793,-10173,225
3313,3,217849,218784,1,-2090,-9993,433
3314,3,217869,218784,1,-2243,-9727,744
3315,3,217889,218784,1,-2425,-9596,1185
3316,3,217909,218784,1,-2545,-9129,1668
3317,3,217930,218784,1,-2777,-8724,2272
3318,3,217950,218784,1,-2897,-8047,2355
3319,3,217970,218784,1,-2834,-7055,2360
3320,3,217990,218784,1,-2868,-6701,2092
3321,3,218010,218784,1,-3028,-7498,1359
3322,3,218030,218784,1,-2803,-9138,531
3323,3,218050,218784,1,-2858,-9909,141
3324,3,218070,218784,1,-2913,-9167,351
3325,3,218091,218784,1,-3438,-8150,593
3326,3,218111,218784,1,-3785,-8645,459
3327,3,218131,218784,1,-4721,-9835,136
3328,3,218151,218784,1,-5506,-9900,155
3329,3,218171,218784,1,-5604,-8870,-541
3330,3,218191,218784,1,-5037,-8961,-1343
3331,3,218211,218784,1,-4508,-9517,-2387
3332,3,218231,218784,1,-4357,-9397,-2743
3333,3,218252,218784,1,-4192,-9074,-2566
3334,3,218272,218784,1,-3897,-8880,-2609
3335,3,218292,218784,1,-3938,-9194,-2054
3336,3,218312,218784,1,-3924,-9320,-1575
3337,3,218332,218784,1,-3780,-9083,-1242
3338,3,218352,218784,1,-3799,-8724,-1125
3339,3,218372,218784,1,-3775,-8628,-1266
3340,3,218392,218784,1,-3541,-8691,-1240
3341,3,218412,218785,1,-3318,-8454,-1034
3342,3,218433,218785,1,-3100,-8600,-1007
3343,3,218453,218785,1,-2990,-8842,-936
3344,3,218473,218785,1,-2901,-8990,-1125
3345,3,218493,218785,1,-2827,-9426,-854
3346,3,218513,218785,1,-2631,-9773,-809
3347,3,218533,218785,1,-2535,-9668,-466
3348,3,218553,218785,1,-2672,-9402,-318
3349,3,218573,218785,1,-2561,-9117,-347
3350,3,218594,218785,1,-2253,-8739,-74
3351,3,218614,219800,1,-2150,-8353,158
3352,3,218634,219800,1,-2542,-8652,217
3353,3,218654,219800,1,-2727,-9174,162
3354,3,218674,219800,1,-2652,-9364,246
3355,3,218694,219800,1,-2624,-8997,299
3356,3,218714,219800,1,-2892,-8767,574
3357,3,218734,219800,1,-2719,-8703,799
3358,3,218755,219800,1,-2231,-8808,1091
3359,3,218775,219800,1,-1975,-9170,588
3360,3,218795,219800,1,-2169,-9950,241
3361,3,218815,219800,1,-2343,-10048,217
3362,3,218835,219800,1,-2272,-9387,423
3363,3,218855,219800,1,-2300,-9136,-7
3364,3,218875,219800,1,-2485,-9617,-402
3365,3,218895,219800,1,-2533,-9864,-124
3366,3,218915,219800,1,-2401,-9289,160
3367,3,218935,219800,1,-2171,-8971,208
3368,3,218955,219800,1,-2190,-9129,122
3369,3,218975,219800,1,-2255,-9081,-167
3370,3,218995,219800,1,-2068,-9024,-79
3371,3,219015,219800,1,-1913,-9093,-263
3372,3,219035,219800,1,-2073,-9232,-141
3373,3,219055,219800,1,-1946,-9232,-88
3374,3,219075,219800,1,-1822,-9347,-143
3375,3,219095,219800,1,-1836,-9320,-67
3376,3,219115,219800,1,-1889,-9502,-4
3377,3,219135,219800,1,-1889,-9672,26
3378,3,219155,219800,1,-1989,-9445,33
3379,3,219175,219800,1,-1956,-9366,2
3380,3,219195,219800,1,-1987,-9562,-31
3381,3,219215,219800,1,-2075,-9423,0
3382,3,219235,219800,1,-2183,-9495,167
3383,3,219255,219800,1,-2274,-9512,90
3384,3,219276,219800,1,-2322,-9045,76
3385,3,219296,219800,1,-2411,-8561,-83
3386,3,219316,219800,1,-2468,-8743,-43
3387,3,219336,219800,1,-2427,-9086,35
3388,3,219356,219800,1,-2463,-9081,-43
3389,3,219376,219800,1,-2248,-8856,23
3390,3,219396,219800,1,-2080,-8906,88
3391,3,219416,219800,1,-1939,-9294,31
3392,3,219436,219800,1,-1805,-9457,-81
3393,3,219456,219800,1,-1695,-9409,-193
3394,3,219476,219800,1,-1692,-9653,-153
3395,3,219496,219800,1,-1759,-9790,-31
3396,3,219516,219800,1,-1886,-9483,2
3397,3,219536,219800,1,-1932,-9375,9
3398,3,219556,219800,1,-1970,-9744,-105
3399,3,219576,219800,1,-2013,-9747,-112
3400,3,219596,219800,1,-1968,-9308,-38
3401,3,219616,220795,1,-1886,-9095,31
3402,3,219636,220795,1,-1881,-9277,71
3403,3,219656,220795,1,-1910,-9261,23
3404,3,219676,220795,1,-1920,-9076,19
3405,3,219696,220796,1,-1996,-9201,43
3406,3,219716,220796,1,-2030,-9150,-16
3407,3,219736,220796,1,-2164,-9217,9
3408,3,219756,220796,1,-2140,-9141,-52
3409,3,219776,220796,1,-2083,-9392,-21
3410,3,219797,220796,1,-2030,-9426,-59
3411,3,219817,220796,1,-2094,-9462,-40
3412,3,219837,220796,1,-2051,-9411,-35
3413,3,219857,220796,1,-1965,-9347,-33
3414,3,219877,220796,1,-1968,-9332,-52
3415,3,219897,220796,1,-1869,-9320,-107
3416,3,219917,220796,1,-1824,-9411,-67
3417,3,219937,220796,1,-1838,-9385,-93
3418,3,219957,220796,1,-1829,-9397,-11
3419,3,219977,220796,1,-1901,-9428,-69
3420,3,219998,220796,1,-1862,-9155,-9
3421,3,220018,220796,1,-1793,-8947,100
3422,3,220038,220796,1,-1762,-9136,186
3423,3,220058,220796,1,-1850,-9275,294
3424,3,220078,220796,1,-1927,-9213,385
3425,3,220098,220796,1,-1800,-9275,483
3426,3,220118,220796,1,-1750,-9373,483
3427,3,220138,220796,1,-1843,-9541,462
3428,3,220158,220796,1,-1822,-9421,555
3429,3,220178,220796,1,-1829,-9184,627
3430,3,220199,220796,1,-1929,-8968,555
3431,3,220219,220796,1,-2015,-9033,577
3432,3,220239,220796,1,-2109,-9103,572
3433,3,220259,220796,1,-2229,-9019,617
3434,3,220279,220796,1,-2298,-9035,639
3435,3,220299,220796,1,-2262,-9265,569
3436,3,220319,220796,1,-2090,-9387,440
3437,3,220339,220796,1,-1893,-9352,361
3438,3,220359,220796,1,-1848,-9404,296
3439,3,220379,220796,1,-1714,-9368,191
3440,3,220400,220796,1,-1654,-9512,105
3441,3,220420,220796,1,-1637,-9512,16
3442,3,220440,220796,1,-1709,-9574,55
3443,3,220460,220796,1,-1711,-9464,-23
3444,3,220480,220796,1,-1692,-9411,74
3445,3,220500,220796,1,-1750,-9371,62
3446,3,220520,220796,1,-1855,-9383,105
3447,3,220540,220796,1,-1903,-9323,158
3448,3,220560,220796,1,-1891,-9359,179
3449,3,220580,220796,1,-1944,-9385,282
3450,3,220601,220796,1,-1924,-9380,258
3451,3,220621,221812,1,-1850,-9340,366
3452,3,220641,221812,1,-1819,-9263,411
3453,3,220661,221812,1,-1721,-9282,517
3454,3,220681,221812,1,-1726,-9275,598
3455,3,220701,221812,1,-1690,-9261,574
3456,3,220721,221812,1,-1656,-9306,612
3457,3,220741,221812,1,-1719,-9299,600
3458,3,220761,221812,1,-1884,-9256,620
3459,3,220786,221812,1,-1924,-9232,648
3460,3,220806,221812,1,-1951,-9296,636
3461,3,220826,221812,1,-1922,-9258,617
3462,3,220846,221812,1,-1867,-9306,550
3463,3,220866,221812,1,-1800,-9273,509
3464,3,220886,221812,1,-1735,-9316,533
3465,3,220906,221812,1,-1709,-9277,493
3466,3,220926,221812,1,-1685,-9273,486
3467,3,220946,221812,1,-1666,-9246,440
3468,3,220966,221812,1,-1556,-9373,521
3469,3,220986,221812,1,-1508,-9457,526
3470,3,221006,221812,1,-1517,-9464,500
3471,3,221026,221812,1,-1460,-9452,608
3472,3,221046,221812,1,-1474,-9440,620
3473,3,221066,221812,1,-1443,-9435,687
3474,3,221086,221812,1,-1415,-9443,742
3475,3,221106,221812,1,-1407,-9462,715
3476,3,221126,221812,1,-1405,-9445,742
3477,3,221146,221812,1,-1498,-9304,785
3478,3,221166,221812,1,-1510,-9361,720
3479,3,221186,221812,1,-1501,-9304,780
3480,3,221206,221812,1,-1522,-9265,802
3481,3,221226,221812,1,-1577,-9361,684
3482,3,221246,221812,1,-1678,-9313,646
3483,3,221266,221812,1,-1733,-9263,730
3484,3,221286,221812,1,-1747,-9256,694
3485,3,221306,221812,1,-1766,-9246,644
3486,3,221326,221812,1,-1733,-9359,648
3487,3,221346,221812,1,-1685,-9383,653
3488,3,221366,221812,1,-1644,-9340,620
3489,3,221386,221812,1,-1592,-9342,632
3490,3,221406,221812,1,-1599,-9387,679
3491,3,221426,221812,1,-1630,-9347,687
3492,3,221446,221812,1,-1580,-9311,646
3493,3,221466,221812,1,-1525,-9332,624
3494,3,221486,221812,1,-1539,-9356,622
3495,3,221506,221812,1,-1537,-9340,608
3496,3,221526,221812,1,-1515,-9366,507
3497,3,221546,221812,1,-1611,-9198,531
3498,3,221566,221812,1,-1656,-9203,651
3499,3,221586,221812,1,-1683,-9299,684
3500,3,221606,221813,1,-1759,-9196,565
3501,3,221626,222809,1,-1738,-9349,610
3502,3,221646,222809,1,-1685,-9560,660
3503,3,221666,222809,1,-1608,-9373,761
3504,3,221686,222809,1,-1517,-9335,665
3505,3,221706,222809,1,-1371,-9481,790
3506,3,221726,222809,1,-1276,-9519,701
3507,3,221746,222809,1,-1324,-9354,735
3508,3,221766,222809,1,-1261,-9402,835
3509,3,221786,222809,1,-1249,-9435,756
3510,3,221806,222809,1,-1247,-9306,787
3511,3,221826,222809,1,-1223,-9325,864
3512,3,221846,222809,1,-1218,-9471,794
3513,3,221866,222809,1,-1312,-9416,787
3514,3,221886,222809,1,-1398,-9476,770
3515,3,221906,222809,1,-1422,-9495,806
3516,3,221926,222809,1,-1517,-9323,821
3517,3,221946,222809,1,-1553,-9100,658
3518,3,221966,222809,1,-1577,-9208,706
3519,3,221986,222809,1,-1558,-9337,624
3520,3,222006,222809,1,-1635,-9328,591
3521,3,222026,222809,1,-1561,-9347,531
3522,3,222047,222809,1,-1513,-9320,418
3523,3,222067,222809,1,-1513,-9270,299
3524,3,222087,222809,1,-1517,-9380,270
3525,3,222107,222809,1,-1503,-9380,229
3526,3,222127,222809,1,-1462,-9409,114
3527,3,222147,222809,1,-1381,-9581,-19
3528,3,222167,222809,1,-1517,-9653,86
3529,3,222187,222809,1,-1498,-9514,129
3530,3,222207,222809,1,-1383,-9502,74
3531,3,222227,222809,1,-1424,-9572,131
3532,3,222247,222809,1,-1508,-9411,59
3533,3,222267,222809,1,-1532,-9203,50
3534,3,222288,222809,1,-1470,-9328,141
3535,3,222308,222809,1,-1436,-9356,237
3536,3,222328,222809,1,-1450,-9210,292
3537,3,222348,222809,1,-1465,-9301,260
3538,3,222368,222809,1,-1474,-9507,210
3539,3,222388,222809,1,-1482,-9464,181
3540,3,222408,222809,1,-1489,-9438,282
3541,3,222428,222809,1,-1496,-9416,251
3542,3,222448,222809,1,-1424,-9457,205
3543,3,222468,222809,1,-1400,-9519,186
3544,3,222488,222809,1,-1429,-9488,270
3545,3,222508,222809,1,-1527,-9452,316
3546,3,222528,222809,1,-1604,-9311,138
3547,3,222549,222809,1,-1678,-9196,222
3548,3,222569,222809,1,-1728,-9146,201
3549,3,222589,222809,1,-1728,-9261,217
3550,3,222609,222809,1,-1733,-9234,148
3551,3,222629,223812,1,-1692,-9284,193
3552,3,222649,223813,1,-1573,-9328,186
3553,3,222669,223813,1,-1460,-9450,162
3554,3,222689,223813,1,-1426,-9459,150
3555,3,222709,223813,1,-1369,-9522,208
3556,3,222729,223813,1,-1319,-9538,143
3557,3,222749,223813,1,-1350,-9524,201
3558,3,222769,223813,1,-1405,-9464,177
3559,3,222790,223813,1,-1474,-9462,225
3560,3,222810,223813,1,-1544,-9495,272
3561,3,222830,223813,1,-1520,-9421,344
3562,3,222850,223813,1,-1568,-9249,390
3563,3,222870,223813,1,-1656,-9174,378
3564,3,222890,223813,1,-1671,-9232,349
3565,3,222910,223813,1,-1711,-9313,351
3566,3,222930,223813,1,-1649,-9356,282
3567,3,222950,223813,1,-1647,-9445,244
3568,3,222970,223813,1,-1532,-9433,191
3569,3,222990,223813,1,-1551,-9378,150
3570,3,223010,223813,1,-1446,-9380,119
3571,3,223030,223813,1,-1465,-9354,162
3572,3,223050,223813,1,-1460,-9402,208
3573,3,223070,223813,1,-1388,-9466,229
3574,3,223090,223813,1,-1460,-9344,205
3575,3,223110,223813,1,-1494,-9332,342
3576,3,223131,223813,1,-1525,-9356,399
3577,3,223151,223813,1,-1608,-9256,368
3578,3,223171,223813,1,-1601,-9239,280
3579,3,223191,223813,1,-1517,-9476,392
3580,3,223211,223813,1,-1510,-9421,292
3581,3,223231,223813,1,-1508,-9349,306
3582,3,223251,223813,1,-1453,-9493,330
3583,3,223271,223813,1,-1410,-9557,328
3584,3,223291,223813,1,-1403,-9459,296
3585,3,223311,223813,1,-1393,-9387,335
3586,3,223331,223813,1,-1417,-9311,349
3587,3,223351,223813,1,-1405,-9354,349
3588,3,223371,223813,1,-1450,-9356,344
3589,3,223391,223813,1,-1477,-9311,438
3590,3,223411,223813,1,-1503,-9316,339
3591,3,223431,223813,1,-1513,-9354,349
3592,3,223451,223813,1,-1539,-9308,313
3593,3,223472,223813,1,-1537,-9431,335
3594,3,223492,223813,1,-1517,-9440,337
3595,3,223512,223813,1,-1462,-9411,337
3596,3,223532,223813,1,-1467,-9399,344
3597,3,223552,223813,1,-1467,-9416,339
3598,3,223572,223814,1,-1455,-9378,316
3599,3,223592,223814,1,-1453,-9347,311
3600,3,223612,223814,1,-1436,-9399,339
3601,3,223632,224823,1,-1505,-9340,318
3602,3,223652,224823,1,-1501,-9313,320
3603,3,223672,224823,1,-1462,-9407,332
3604,3,223692,224823,1,-1467,-9392,378
3605,3,223712,224823,1,-1419,-9368,349
3606,3,223732,224823,1,-1448,-9411,306
3607,3,223752,224823,1,-1494,-9440,356
3608,3,223772,224823,1,-1491,-9407,311
3609,3,223793,224823,1,-1508,-9402,332
3610,3,223813,224823,1,-1517,-9383,347
3611,3,223833,224823,1,-1501,-9440,308
3612,3,223853,224823,1,-1484,-9440,337
3613,3,223873,224823,1,-1494,-9385,375
3614,3,223893,224823,1,-1467,-9402,289
3615,3,223913,224823,1,-1491,-9450,363
3616,3,223933,224823,1,-1438,-9450,368
3617,3,223953,224823,1,-1400,-9500,442
3618,3,223973,224823,1,-1395,-9443,363
3619,3,223993,224823,1,-1395,-9244,296
3620,3,224013,224823,1,-1285,-9177,265
3621,3,224033,224823,1,-1206,-9196,244
3622,3,224054,224823,1,-1312,-9244,335
3623,3,224074,224823,1,-1405,-9457,371
3624,3,224094,224823,1,-1570,-9538,316
3625,3,224114,224823,1,-1735,-9438,476
3626,3,224134,224823,1,-1778,-9529,493
3627,3,224154,224823,1,-1824,-9591,471
3628,3,224174,224823,1,-1800,-9237,409
3629,3,224194,224823,1,-1683,-9217,402
3630,3,224214,224823,1,-1637,-9354,452
3631,3,224234,224823,1,-1618,-9608,560
3632,3,224254,224823,1,-1618,-9306,363
3633,3,224274,224823,1,-1551,-9038,311
3634,3,224295,224823,1,-1573,-9155,316
3635,3,224315,224823,1,-1733,-9270,189
3636,3,224335,224823,1,-1743,-9138,249
3637,3,224355,224823,1,-1553,-9328,232
3638,3,224375,224823,1,-1625,-9493,260
3639,3,224395,224824,1,-1628,-9311,33
3640,3,224415,224824,1,-1431,-9282,45
3641,3,224435,224824,1,-1405,-9584,208
3642,3,224455,224824,1,-1417,-9519,260
3643,3,224475,224824,1,-1532,-9524,349
3644,3,224495,224824,1,-1417,-9632,213
3645,3,224515,224824,1,-1381,-9555,129
3646,3,224535,224824,1,-1494,-9318,153
3647,3,224556,224824,1,-1501,-9122,136
3648,3,224576,224824,1,-1556,-9299,131
3649,3,224596,224824,1,-1661,-9426,220
3650,3,224616,224824,1,-1695,-9354,256
3651,3,224636,225817,1,-1620,-9347,198
3652,3,224656,225817,1,-1592,-9371,186
3653,3,224676,225817,1,-1637,-9342,244
3654,3,224696,225817,1,-1620,-9287,241
3655,3,224716,225817,1,-1608,-9294,179
3656,3,224736,225817,1,-1613,-9318,196
3657,3,224756,225817,1,-1640,-9397,172
3658,3,224776,225817,1,-1649,-9299,136
3659,3,224797,225817,1,-1735,-9347,81
3660,3,224817,225817,1,-1759,-9428,67
3661,3,224837,225817,1,-1714,-9498,107
3662,3,224857,225818,1,-1623,-9481,95
3663,3,224877,225818,1,-1556,-9512,79
3664,3,224897,225818,1,-1510,-9471,129
3665,3,224917,225818,1,-1429,-9438,150
3666,3,224937,225818,1,-1443,-9450,284
3667,3,224957,225818,1,-1474,-9390,256
3668,3,224977,225818,1,-1482,-9378,287
3669,3,224998,225818,1,-1592,-9335,311
3670,3,225018,225818,1,-1604,-9318,356
3671,3,225038,225818,1,-1632,-9332,306
3672,3,225058,225818,1,-1640,-9273,277
3673,3,225078,225818,1,-1659,-9320,268
3674,3,225098,225818,1,-1719,-9378,249
3675,3,225118,225818,1,-1642,-9371,203
3676,3,225138,225818,1,-1549,-9344,155
3677,3,225158,225818,1,-1561,-9390,143
3678,3,225178,225818,1,-1635,-9397,172
3679,3,225199,225818,1,-1623,-9428,76
3680,3,225219,225818,1,-1640,-9328,67
